normMethod;sampleName;sampleClass;featureName;featureClass;mzCenter;rtCenter;maxIntensity;integratedIntensity;startRT;endRT;oldSampleName;KEGG_ID;Mutant;Contents;KCN;Rot;Time;Replicate;Portion;norm;norm1;foldChange;form;saveName;experiment
mutantnorm;MLMET0162;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3936;3936;342.93;367.4;20181010_MLMET0162.d;00168;N2;300µM KCN;2KCN;0Rot;6;5;Pellet;8.30379746835443;8.15804847248675;0.900024353517775;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0068;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3822;3822;345.5;369.96;20181010_MLMET0068.d;00168;N2;M9;0KCN;0Rot;6;1;Pellet;7.42135922330097;6.87160571772527;0.65244753354041;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0074;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;5697;5697;340.01;364.47;20181010_MLMET0074.d;00168;kynu1;300µM KCN;2KCN;0Rot;6;1;Pellet;4.07219442458899;2.63513006721443;-0.730325552154563;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0123;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3017;3017;339.59;364.06;20181010_MLMET0123.d;00168;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;5.34929078014184;5.05417044324044;0.209274591856316;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0095;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;7226;7226;340.77;365.23;20181010_MLMET0095.d;00168;kynu1;M9;0KCN;0Rot;6;2;Pellet;7.226;3.25337509682979;-0.426262558638888;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0093;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;4808;4808;339.48;363.95;20181010_MLMET0093.d;00168;N2;300µM KCN;2KCN;0Rot;6;2;Pellet;5.2034632034632;4.00499115646948;-0.126400668682557;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0160;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;1420;1420;342.89;367.35;20181010_MLMET0160.d;00168;N2;M9;0KCN;0Rot;6;5;Pellet;4.73333333333333;4.93066692812983;0.173583074858441;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0140;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;1057;1057;342.91;367.37;20181010_MLMET0140.d;00168;kynu1;M9;0KCN;0Rot;6;4;Pellet;2.359375;2.74281524232076;-0.67254228100951;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0166;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;1211;1211;341.05;365.52;20181010_MLMET0166.d;00168;N2;300µM KCN;2KCN;0Rot;6;3;Pellet;1.82930513595166;2.17272810909434;-1.00869207586037;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0091;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3853;3853;343;367.46;20181010_MLMET0091.d;00168;N2;M9;0KCN;0Rot;6;2;Pellet;3.26802374893978;2.51440068972267;-0.797985152672126;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0164;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;1786;1786;342.39;366.85;20181010_MLMET0164.d;00168;kynu1;M9;0KCN;0Rot;6;5;Pellet;3.56487025948104;2.78169239954906;-0.652236830652729;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0121;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3019;3019;342.39;366.85;20181010_MLMET0121.d;00168;kynu1;M9;0KCN;0Rot;6;3;Pellet;4.68062015503876;3.83334620436041;-0.189595426259621;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0186;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3079;3079;340.04;364.5;20181010_MLMET0186.d;00168;kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;5.50805008944544;4.49709599462814;0.0407939543154243;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0097;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3994;3994;339.87;364.34;20181010_MLMET0097.d;00168;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;4.58553386911596;3.80752001620289;-0.199348104658757;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0070;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;5788;5788;343.18;367.64;20181010_MLMET0070.d;00168;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;8.28040057224607;6.25856285575047;0.517631685659155;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0118;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;2895;2895;343.06;367.52;20181010_MLMET0118.d;00168;N2;M9;0KCN;0Rot;6;3;Pellet;4.48837209302326;4.03610762950153;-0.115235078853286;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0072;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3932;3932;340.38;364.84;20181010_MLMET0072.d;00168;kynu1;M9;0KCN;0Rot;6;1;Pellet;4.33039647577093;2.69946793294811;-0.695524646589756;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0138;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;5162;5162;342.92;367.38;20181010_MLMET0138.d;00168;N2;300µM KCN;2KCN;0Rot;6;4;Pellet;12.7142857142857;12.7728344152631;1.5468070777466;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0142;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;1888;1888;340.53;364.99;20181010_MLMET0142.d;00168;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;4.32036613272311;4.63330750445163;0.0838427090097267;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0180;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3215;3215;342.14;366.6;20181010_MLMET0180.d;00168;N2;M9;0KCN;0Rot;6;6;Pellet;5.70035460992908;4.21599894765705;-0.0523252187973182;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0184;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;843;843;341.57;366.03;20181010_MLMET0184.d;00168;kynu1;M9;0KCN;0Rot;6;6;Pellet;2.26005361930295;2.59145033183906;-0.754439982607219;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0136;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;1709;1709;341.6;366.06;20181010_MLMET0136.d;00168;N2;M9;0KCN;0Rot;6;4;Pellet;3.39761431411531;3.66151687779621;-0.255758279693877;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0182;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;1796;1796;340.74;365.2;20181010_MLMET0182.d;00168;N2;300µM KCN;2KCN;0Rot;6;6;Pellet;2.5841726618705;2.83134261239864;-0.626713389597128;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0167;sample;beta_hydroxypyruvic_acid;met;103.004;350.22;3766;3766;340.62;365.09;20181010_MLMET0167.d;00168;kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;8.79906542056075;6.83232253353771;0.64417635622365;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_beta_hydroxypyruvic_acid_;example
mutantnorm;MLMET0070;sample;Malonic_acid;met;103.004;670;16907;16907;666.69;741.07;20181010_MLMET0070.d;00383;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;21.4555837563452;16.2167419769502;1.25790525967347;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0118;sample;Malonic_acid;met;103.004;670;6593;6593;668.56;742.94;20181010_MLMET0118.d;00383;N2;M9;0KCN;0Rot;6;3;Pellet;7.08924731182796;6.37490933676558;-0.0891020150939061;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0140;sample;Malonic_acid;met;103.004;670;2595;2595;671.41;745.79;20181010_MLMET0140.d;00383;kynu1;M9;0KCN;0Rot;6;4;Pellet;5.41753653444676;6.29798221245464;-0.106617156526616;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0166;sample;Malonic_acid;met;103.004;670;2730;2730;669.06;743.44;20181010_MLMET0166.d;00383;N2;300µM KCN;2KCN;0Rot;6;3;Pellet;5.07434944237918;6.02697792300725;-0.170072059197981;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0068;sample;Malonic_acid;met;103.004;670;10865;10865;671.5;745.89;20181010_MLMET0068.d;00383;N2;M9;0KCN;0Rot;6;1;Pellet;11.3177083333333;10.4793241985514;0.627966937392571;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0072;sample;Malonic_acid;met;103.004;670;13580;13580;671.37;745.77;20181010_MLMET0072.d;00383;kynu1;M9;0KCN;0Rot;6;1;Pellet;16.6421568627451;10.3743315508021;0.613439637820086;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0164;sample;Malonic_acid;met;103.004;670;2553;2553;670.89;745.27;20181010_MLMET0164.d;00383;kynu1;M9;0KCN;0Rot;6;5;Pellet;5.73707865168539;4.47668131499732;-0.599077219726475;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0184;sample;Malonic_acid;met;103.004;670;2317;2317;671.56;745.95;20181010_MLMET0184.d;00383;kynu1;M9;0KCN;0Rot;6;6;Pellet;6.91641791044776;7.93058772415121;0.225920946524533;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0162;sample;Malonic_acid;met;103.004;670;2543;2543;671.43;745.82;20181010_MLMET0162.d;00383;N2;300µM KCN;2KCN;0Rot;6;5;Pellet;6.96712328767123;6.84483571657689;0.0135090762984302;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0095;sample;Malonic_acid;met;103.004;670;6330;6330;670.76;745.15;20181010_MLMET0095.d;00383;kynu1;M9;0KCN;0Rot;6;2;Pellet;7.26750861079219;3.2720635940143;-1.0513060513935;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0074;sample;Malonic_acid;met;103.004;670;13667;13667;666.51;740.89;20181010_MLMET0074.d;00383;kynu1;300µM KCN;2KCN;0Rot;6;1;Pellet;12.4358507734304;8.04727890362595;0.246994195303043;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0121;sample;Malonic_acid;met;103.004;670;4773;4773;670.38;744.77;20181010_MLMET0121.d;00383;kynu1;M9;0KCN;0Rot;6;3;Pellet;6.42395693135935;5.2611085933328;-0.366140010650113;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0123;sample;Malonic_acid;met;103.004;670;4069;4069;671.09;745.47;20181010_MLMET0123.d;00383;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;5.69090909090909;5.37694167406587;-0.334721017184724;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0097;sample;Malonic_acid;met;103.004;670;5390;5390;671.37;745.75;20181010_MLMET0097.d;00383;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;6.41666666666667;5.32796997426722;-0.34792088723121;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0160;sample;Malonic_acid;met;103.004;670;2852;2852;671.39;745.78;20181010_MLMET0160.d;00383;N2;M9;0KCN;0Rot;6;5;Pellet;7.2020202020202;7.50227383644168;0.145821083625465;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0182;sample;Malonic_acid;met;103.004;670;2499;2499;667.74;742.13;20181010_MLMET0182.d;00383;N2;300µM KCN;2KCN;0Rot;6;6;Pellet;6.18564356435644;6.77728561534849;-0.000799267093586131;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0167;sample;Malonic_acid;met;103.004;670;2927;2927;671.62;746;20181010_MLMET0167.d;00383;kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;6.34924078091106;4.93007595521556;-0.459896965711108;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0142;sample;Malonic_acid;met;103.004;670;2813;2813;671.52;745.91;20181010_MLMET0142.d;00383;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;4.75168918918919;5.0958730123216;-0.412177512866856;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0180;sample;Malonic_acid;met;103.004;670;2791;2791;670.64;745.03;20181010_MLMET0180.d;00383;N2;M9;0KCN;0Rot;6;6;Pellet;5.85115303983229;4.32752990762099;-0.647963049254368;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0136;sample;Malonic_acid;met;103.004;670;3325;3325;671.1;745.48;20181010_MLMET0136.d;00383;N2;M9;0KCN;0Rot;6;4;Pellet;6.39423076923077;6.89088922918509;0.0231833269818802;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0091;sample;Malonic_acid;met;103.004;670;7487;7487;671;745.38;20181010_MLMET0091.d;00383;N2;M9;0KCN;0Rot;6;2;Pellet;6.6433007985803;5.11132151821253;-0.407810495115013;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0093;sample;Malonic_acid;met;103.004;670;4683;4683;671.47;745.86;20181010_MLMET0093.d;00383;N2;300µM KCN;2KCN;0Rot;6;2;Pellet;5.54201183431953;4.26556458989205;-0.668770130149257;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0138;sample;Malonic_acid;met;103.004;670;3411;3411;671.41;745.8;20181010_MLMET0138.d;00383;N2;300µM KCN;2KCN;0Rot;6;4;Pellet;9.02380952380952;9.06536375165676;0.418858070529044;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0186;sample;Malonic_acid;met;103.004;670;2624;2624;671.04;745.42;20181010_MLMET0186.d;00383;kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;5.83111111111111;4.76086201036157;-0.510284025186246;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Malonic_acid_;example
mutantnorm;MLMET0164;sample;L_Serine;met;104.035;70;275800;275800;68.81;88.28;20181010_MLMET0164.d;00065;kynu1;M9;0KCN;0Rot;6;5;Pellet;3.57749730844564;2.79154537134801;-0.0290823572089478;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0162;sample;L_Serine;met;104.035;70;32198;32198;68.85;88.32;20181010_MLMET0162.d;00065;N2;300µM KCN;2KCN;0Rot;6;5;Pellet;0.490883034516404;0.482267011589315;-2.56224232761;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0074;sample;L_Serine;met;104.035;70;62021;62021;68.42;87.89;20181010_MLMET0074.d;00065;kynu1;300µM KCN;2KCN;0Rot;6;1;Pellet;2.05394754272089;1.32911603965257;-1.09967929594626;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0136;sample;L_Serine;met;104.035;70;219098;219098;63.53;83;20181010_MLMET0136.d;00065;N2;M9;0KCN;0Rot;6;4;Pellet;2.28880345987506;2.46658146672927;-0.207633424096962;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0095;sample;L_Serine;met;104.035;70;341704;341704;63.19;82.66;20181010_MLMET0095.d;00065;kynu1;M9;0KCN;0Rot;6;2;Pellet;7.21503378378378;3.24843775739659;0.189599700459059;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0138;sample;L_Serine;met;104.035;70;109359;109359;63.34;82.81;20181010_MLMET0138.d;00065;N2;300µM KCN;2KCN;0Rot;6;4;Pellet;0.939445742560649;0.94377184699952;-1.59363632062826;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0123;sample;L_Serine;met;104.035;70;82634;82634;67.51;86.98;20181010_MLMET0123.d;00065;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;0.605989938545929;0.57255747765103;-2.31465392759238;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0186;sample;L_Serine;met;104.035;70;34752;34752;66.96;86.43;20181010_MLMET0186.d;00065;kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;0.585070204383986;0.477685719988868;-2.5760127074101;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0072;sample;L_Serine;met;104.035;70;226526;226526;67.8;87.27;20181010_MLMET0072.d;00065;kynu1;M9;0KCN;0Rot;6;1;Pellet;5.9678065229991;3.72019107927217;0.385230362205043;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0070;sample;L_Serine;met;104.035;70;95668;95668;66.6;86.07;20181010_MLMET0070.d;00065;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;2.28865338149805;1.72982948326691;-0.719516529612029;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0068;sample;L_Serine;met;104.035;70;498543;498543;67.92;87.39;20181010_MLMET0068.d;00065;N2;M9;0KCN;0Rot;6;1;Pellet;3.20464231305723;2.96725138604375;0.0589807955391555;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0142;sample;L_Serine;met;104.035;70;45533;45533;67.95;87.42;20181010_MLMET0142.d;00065;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;0.38184730468619;0.409506029814658;-2.79818976157647;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0121;sample;L_Serine;met;104.035;70;250132;250132;67.31;86.78;20181010_MLMET0121.d;00065;kynu1;M9;0KCN;0Rot;6;3;Pellet;2.12606884827879;1.74121327512229;-0.710053437346436;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0093;sample;L_Serine;met;104.035;70;142245;142245;69.4;88.87;20181010_MLMET0093.d;00065;N2;300µM KCN;2KCN;0Rot;6;2;Pellet;1.47934563304699;1.13861978956085;-1.32286028228533;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0091;sample;L_Serine;met;104.035;70;387929;387929;68.42;87.89;20181010_MLMET0091.d;00065;N2;M9;0KCN;0Rot;6;2;Pellet;5.40961637684595;4.16213105963177;0.547176032391982;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0184;sample;L_Serine;met;104.035;70;76676;76676;68.48;87.95;20181010_MLMET0184.d;00065;kynu1;M9;0KCN;0Rot;6;6;Pellet;1.17944931548992;1.35239460422908;-1.07463019652215;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0160;sample;L_Serine;met;104.035;70;156335;156335;68.31;87.78;20181010_MLMET0160.d;00065;N2;M9;0KCN;0Rot;6;5;Pellet;2.90251011845086;3.02351633442419;0.086081011285043;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0118;sample;L_Serine;met;104.035;70;126629;126629;68.48;87.95;20181010_MLMET0118.d;00065;N2;M9;0KCN;0Rot;6;3;Pellet;2.46705501870324;2.21846571028856;-0.360584107509791;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0182;sample;L_Serine;met;104.035;70;29289;29289;69.16;88.63;20181010_MLMET0182.d;00065;N2;300µM KCN;2KCN;0Rot;6;6;Pellet;0.430069159948901;0.471204249162059;-2.59572190774661;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0140;sample;L_Serine;met;104.035;70;81500;81500;67.83;87.3;20181010_MLMET0140.d;00065;kynu1;M9;0KCN;0Rot;6;4;Pellet;0.768991253314211;0.893965957425828;-1.67185456265242;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0097;sample;L_Serine;met;104.035;70;47885;47885;68.29;87.76;20181010_MLMET0097.d;00065;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;0.64536779967115;0.535870170234825;-2.4101909475358;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
mutantnorm;MLMET0167;sample;L_Serine;met;104.035;70;33501;33501;68.54;88.01;20181010_MLMET0167.d;00065;kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;0.585323665589237;0.454493730717526;-2.64781406268011;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Serine_;example
